"region","duration","start_year","end_year","sstar_slope","asar_slope","estar_slope","sar_ave_slope","mp_dist","mnn_dist","N","MAT_C","MAP_mm","MAT_sd","MAP_sd"
2060053270,6,2005,2010,0.221787250805141,0.0455042604705252,0.267291511275667,0.313351278376663,64.9025088259343,14.917478088234,14,10.0975081824914,636.718917662053,0.638163025878071,66.1473291687993
2060053500,8,2003,2010,0.233125241815748,0.044749991288886,0.277875233104634,0.248774491121217,46.1269645776738,6.17122739444939,14,10.3216986427224,632.480123563041,0.528883046730963,72.2471684920704
2060053510,10,2001,2010,0.200510118693655,0.00267813027766912,0.203188248971324,0.238454292771619,28.3629911521116,6.98028935079369,14,10.7770129172419,602.255496195653,0.496472279510861,66.3440635832537
2060053790,14,2002,2015,0.067734827042958,0.0223087402901365,0.0900435673330943,0.219527039635941,72.2245990435194,13.656658029621,14,10.533799497628,731.714956814236,0.504104052374002,109.028315802949
2060053800,8,2003,2010,0.234990126397224,0.0882011877731604,0.323191314170384,0.309120267170113,32.8806518345328,16.4094524657589,14,10.8734352180975,766.250570000604,0.499928733919886,73.070256661273
2060132720,10,2006,2015,0.152029900621226,-0.0241101878314961,0.12791971278973,0.194255736246834,58.2523609475327,3.32896212954837,14,-1.42763960781256,475.752333649048,0.799631483936736,39.6847002518353
2060420240,14,1993,2006,0.18655575673382,-0.0245378054045887,0.162017951329232,0.311310711466306,199.125346742739,44.0301898045452,14,10.0187230030051,858.249069265223,0.553949044601231,118.196965186764
2060441280,14,1993,2006,0.139849692288561,-0.0107103616315365,0.129139330657025,0.357593684501056,134.546694007755,45.6191246414269,14,10.0424358780401,809.420754995361,0.540009594339962,117.381927165686
2060455180,10,1995,2004,0.218254616443263,0.0990121752034309,0.317266791646694,0.31111808504195,149.905909762504,36.0646704495827,14,11.0346921359416,766.864189077564,0.551758800542925,129.708217038126
2060459960,12,1995,2006,0.184329872897127,0.0139916840523246,0.198321556949452,0.366909623748561,177.477893195852,47.5825262236554,14,11.6085559713866,701.154545655437,0.469315412411035,115.612121113527
2060497340,8,1996,2003,0.263643398483464,-0.00982369743860837,0.253819701044856,0.407260681733961,253.557564340003,56.9335107333636,14,11.3755432112938,818.721760765355,0.452655144814777,136.238510440983
2060502920,12,1995,2006,0.28618026126672,0.0990204097387046,0.385200671005424,0.429035736283226,241.532985642194,75.3173068313143,14,11.5168558090479,927.286407678582,0.384979391031329,110.188451450514
2060522960,8,2007,2014,0.200436354005574,0.0697869729283647,0.270223326933939,0.47004299633134,87.9140400556862,15.2393164393283,14,11.7296968557041,711.056663388666,0.497585044151617,129.040471062002
2060569180,5,1995,1999,0.10990219365013,0.0429547583328878,0.152856951983017,0.609680264310436,159.892749303079,50.7525948717179,14,10.1820094898951,1046.73661623253,0.426191690950895,229.393470821365
2060598470,10,2007,2016,0.165350992319839,0.020765421364585,0.186116413684424,0.37416560720711,120.762383687106,14.2859116103878,14,12.288176984338,827.791415750149,0.456581496483413,118.28923788755
4060037060,6,2007,2012,0.271167981472745,0.0467801875745136,0.317948169047259,0.470759509436704,8.07321596002219,3.39677616862432,14,7.08992360888772,1313.47280507248,0.243904805386475,195.497048308983
5060070110,12,2003,2014,0.235950738485377,0.110830627812359,0.346781366297735,0.375061941157124,53.2675852008505,31.7138515076378,14,19.7541488245513,1258.28015599442,0.420712643685855,294.413464131879
5060070390,16,2003,2018,0.169994376339799,0.00633376554315489,0.176328141882953,0.372684582154797,151.832256244274,37.370265042204,14,19.2200395891495,976.274951208737,0.470337108155171,212.572773594324
5060070440,12,2003,2014,0.191959424632037,0.161333356513734,0.353292781145771,0.374443602873597,100.639936718497,26.2309598307834,14,18.9733838757643,1193.36038350004,0.388012554862313,256.70314448544
