"region","duration","start_year","end_year","sstar_slope","asar_slope","estar_slope","sar_ave_slope","mp_dist","mnn_dist","N","MAT_C","MAP_mm","MAT_sd","MAP_sd"
"2060053260",10,2002,2011,0.230265654821911,0.130559899389985,0.360825554211896,0.379617590982422,42.8386778908496,10.1277802507998,16,9.79996411351052,798.341160716541,0.481704646194194,109.163043222769
"2060053270",6,2005,2010,0.227004257172827,0.0426981174506626,0.26970237462349,0.302202150213919,41.2158278269118,9.95082605589088,15,10.0982555792019,636.723258885492,0.638425492911798,66.1710864212995
"2060053500",8,2003,2010,0.231972687487373,0.044626266652433,0.276598954139806,0.249532594254046,23.3767229324379,4.8593405635225,14,10.3216986427224,632.480123563041,0.528883046730963,72.2471684920704
"2060053510",10,2001,2010,0.196637330379333,0.0233895155520846,0.220026845931418,0.226634036246705,20.3264920277197,4.54096043190697,18,10.7658416515757,603.920699679637,0.49676719662095,66.214935964869
"2060053790",14,2002,2016,0.0852620001047608,0.0299535357903761,0.115215535895137,0.248085642200838,44.4796359670803,6.6730027349758,16,10.4869647177292,734.708345423196,0.503035923454293,108.90159512397
"2060053800",8,2002,2010,0.171825185556364,-0.0236473834309097,0.148177802125454,0.300059168471772,34.2893465223774,6.47333497722719,22,10.8620439035226,809.731619155131,0.510120698643854,79.5702148782202
"2060132720",12,2006,2018,0.147138464190071,-0.0255932633939343,0.121545200796137,0.188628651851112,46.7387995776248,1.48903008849341,15,-1.40294138009172,477.852407115242,0.730941643288399,36.8168462509995
"2060420240",16,1993,2009,0.219098317710563,-0.0259814739262792,0.193116843784284,0.317695076988585,70.4392370259966,20.8738683972054,16,10.1045225466963,873.240226986839,0.530947963876313,113.778796156593
"2060441280",16,1993,2009,0.160891651300306,-0.000185706414737277,0.160705944885569,0.351378674869424,69.8205247252832,10.8816586725585,16,10.2121467711446,801.325192567299,0.517148430934245,110.428006682147
"2060455180",10,1995,2005,0.220583874553103,0.0551770572216367,0.27576093177474,0.335308134117041,93.8401866678046,20.6952539910483,14,11.0222197496599,749.256641037879,0.536813521788901,132.22134706316
"2060459960",12,1994,2006,0.165464242164489,-0.0156014293259157,0.149862812838573,0.3335450970717,68.6145186782913,20.6328015126065,15,11.5319725229304,702.119028674758,0.50278632191926,107.913438361555
"2060497340",8,1996,2004,0.265953845621056,-0.00609134561860932,0.259862500002446,0.388527501536053,72.9107190499031,19.3711652590517,15,11.2986339920679,791.299265925213,0.429406234031992,141.972722526312
"2060502920",12,1995,2006,0.296409664149835,0.0932775644855206,0.389687228635356,0.392094087106862,83.1546009110695,19.525154785441,15,11.5756339129928,917.332174836092,0.385031054300478,110.132124152185
"2060522960",10,2008,2018,0.270819235457719,0.095662535992708,0.366481771450428,0.37985271550614,43.5955790080715,5.10073909096928,33,11.7774479067151,730.243003021369,0.513838977553837,121.192491673513
"2060598470",10,2007,2016,0.164160048023367,0.0200582876872892,0.184218335710656,0.379082391995114,30.7008636700971,8.02817615440285,14,12.288176984338,827.791415750149,0.456581496483413,118.28923788755
"4060037060",6,2006,2012,0.257752355555265,0.0702373920922977,0.327989747647563,0.455217740998279,191.789145219026,16.6490070379578,15,7.51145463211383,1344.04429756599,0.264735894678112,176.010348623197
"5060070110",12,2004,2016,0.218450512153801,0.156385224875928,0.374835737029729,0.356182048548112,50.3577843691155,8.78517716497476,18,19.8493707056944,1293.58630730143,0.487390875326121,295.072936173407
"5060070390",16,2003,2018,0.173716239443971,0.00466189700170353,0.178378136445675,0.363720591532233,66.1054344037863,14.4374172858922,15,19.2150410021014,972.520521648281,0.470585065846958,211.65230498055
"5060070440",12,2003,2014,0.193700674378067,0.107466986011018,0.301167660389085,0.366721453104011,38.713493735126,10.2825881672369,16,18.8854953502027,1194.29407244743,0.388055829465834,256.290308921702
