"region","area","spe_sta","spe_asyn","com_sta","sr"
"2060031740",2,1.84190645235667,1.21460341021551,2.23718585833036,2.1
"2060031740",4,2.0839140703883,1.42603092442895,2.97172590822633,3.05555555555556
"2060031740",8,2.03829462283106,2.18165105933028,4.44684762312659,4.35555555555556
"2060031740",15,2.71937110503157,2.2852223047405,6.21436750408495,6.08888888888889
"2060031750",1,1.51007147511242,1.19817346074474,1.80932756530736,1.92083333333333
"2060031750",2,1.88907119467845,1.29385749759563,2.44418892872664,2.4375
"2060031750",4,2.21716654953253,1.32844578516081,2.94538555772602,3.5125
"2060031750",8,2.65644913961618,1.42768370139466,3.79256914021389,4.875
"2060031750",15,3.31662678635554,1.35261567056273,4.48612136463261,5.85833333333333
"2060031960",1,1.96139571660774,1.11945793218988,2.19569999311979,1.74107142857143
"2060031960",2,2.33137906806471,1.15773847635822,2.69912725007468,2.52678571428571
"2060031960",4,2.99008699431539,1.20482538263875,3.60253270704921,3.63392857142857
"2060031960",8,3.69627229612991,1.23068766474798,4.54895672039679,4.44196428571429
"2060031960",14,4.34298300127151,1.23138952134315,5.34790375913717,7.03125
"2060031970",1,1.40162933301193,1.26098975984805,1.76744023603069,2.95555555555556
"2060031970",2,1.54865183752866,1.37364560890739,2.1272987963476,4.35925925925926
"2060031970",4,1.85717994062085,1.47000467284364,2.73006319102413,5.6037037037037
"2060031970",8,2.04045938754807,1.40920637175884,2.87542837024787,7.90740740740741
"2060031970",15,2.44356829790403,1.49698808448026,3.65799262557605,11.8074074074074
"2060032680",1,1.52603035342386,1.296871870167,1.97906583837641,3.04583333333333
"2060032680",2,1.68396176775888,1.42463552557527,2.39903175805983,4.3875
"2060032680",4,1.87827435403036,1.35211874012097,2.53964995317306,5.89583333333333
"2060032680",8,2.25153492245807,1.65733218993313,3.73154130374835,8.05833333333333
"2060032680",15,2.68160319559575,1.87730929670022,5.0341986091529,9.35833333333333
"2060033010",1,1.25776599982272,1.24875991749897,1.57064776617163,2.51020408163265
"2060033010",2,1.46263986556348,1.3137108874622,1.92148591582701,3.02040816326531
"2060033010",4,1.66475386130626,1.34389800888598,2.23725939949473,3.45408163265306
"2060033010",8,1.80588920708483,1.41811280816198,2.56095461468849,5.77551020408163
"2060033010",14,2.20022003629633,1.56348977223158,3.44002152340831,6.51530612244898
"2060033020",1,1.31211233309772,1.32659961225528,1.74064771232282,3.02083333333333
"2060033020",2,1.50373337338676,1.47803727082717,2.2225739712523,4.62916666666667
"2060033020",4,1.72930085526345,1.55685099675195,2.69226376020089,5.74722222222222
"2060033020",8,1.91052532691657,1.57292114231164,3.00510567962893,7.01944444444444
"2060033020",16,2.3119433860299,1.80599448675125,4.17535700885101,9.03472222222222
"2060033020",30,2.52556749976797,2.06009486112551,5.2029086276976,9.90416666666667
"2060033330",1,2.14720084607388,1.16343481947852,2.49812822873609,2.05612244897959
"2060033330",2,2.73673862824255,1.16629745411911,3.19185129470871,2.4234693877551
"2060033330",4,3.16644795764831,1.16710552199467,3.6955788964801,3.4030612244898
"2060033330",8,4.44264364253867,1.21933932580392,5.41709010388017,4.86224489795918
"2060033330",14,5.45317139794971,1.29276651722607,7.04967739596427,6.27551020408163
"2060048980",1,1.38516436056871,1.47225334693509,2.0393128659025,4.04761904761905
"2060048980",2,1.56365602857475,1.69942507650609,2.65731626598985,5.98809523809524
"2060048980",4,1.89443023601479,2.18596250332672,4.14115346109673,8.75
"2060048980",8,2.32325028093497,2.46742866405141,5.73245433694445,10.6071428571429
"2060048980",14,2.61350252193331,2.94521377161205,7.6973236197408,12.4166666666667
"2060048990",1,1.3185715997698,1.23412770716991,1.62728574516327,2.74074074074074
"2060048990",2,1.40496671797965,1.32750529626466,1.86510075919356,3.31944444444444
"2060048990",4,1.18421818191625,1.26598594665132,1.49920357607495,3.66203703703704
"2060048990",8,1.51986029968864,1.32416969012096,2.01255294206587,3.9212962962963
"2060048990",16,1.91470857525554,1.26325414477617,2.41876354373005,4.47222222222222
"2060048990",18,2.0095845302018,1.28408594127537,2.5804792430366,4.62037037037037
"2060049660",1,1.11800822802278,1.54778752670738,1.73043919008989,4.89583333333333
"2060049660",2,1.15181131452655,1.70678686674971,1.96589642460763,7.52083333333333
"2060049660",4,1.24067982099992,1.98011511399958,2.45668886519623,10.7604166666667
"2060049660",8,1.34248218147503,2.18739829336459,2.93654323263086,13.28125
"2060049660",16,1.45676925902249,2.66961527818443,3.88901347067585,16.4166666666667
"2060050410",1,1.8289689198704,1.21339385752944,2.21925965298301,3.94047619047619
"2060050410",2,2.09117764266576,1.22574267764711,2.56324568315689,5.47619047619048
"2060050410",4,2.17279973994723,1.27750823184944,2.77576955394291,7.54761904761905
"2060050410",8,2.27089354284298,1.28909575359111,2.92739922293636,10.8214285714286
"2060050410",14,2.75647702043344,1.19941828692134,3.30616894578631,11.3571428571429
"2060050420",1,1.51207536662444,1.12904198338131,1.70719657095569,2.42391304347826
"2060050420",2,1.76016337298657,1.18576596171206,2.08714181473976,3.30072463768116
"2060050420",4,1.92393044593841,1.2440612874803,2.39348738759668,3.96376811594203
"2060050420",8,2.43351963704706,1.23899475477529,3.01511806594397,4.96014492753623
"2060050420",16,2.62426208619008,1.19391675525902,3.13315047489332,5.39130434782609
"2060050420",23,2.84525496154419,1.19726463110666,3.40652313193761,7.94565217391304
"2060052960",1,1.01226369836344,1.25990236358727,1.27535342614169,2.76388888888889
"2060052960",2,1.06869840914868,1.38130462038799,1.47619805035837,3.47685185185185
"2060052960",4,1.27793655856772,1.41192093990573,1.80434538691283,3.90740740740741
"2060052960",8,1.25638542574313,1.83341647840542,2.30347774278587,6.92592592592593
"2060052960",16,1.3402606374602,2.02659242416453,2.71616205428275,8.49537037037037
"2060052960",18,1.43786279095909,2.09455828022338,3.01168741462847,8.56481481481481
"2060053240",1,1.38958007181569,1.42128257432809,1.97498594170522,3.22777777777778
"2060053240",2,1.52410500627855,1.42042112515032,2.16487094786541,5.03333333333333
"2060053240",4,1.50111987917592,1.52240792866049,2.2853168059273,6.75
"2060053240",8,1.5236005720978,1.5654088383598,2.38505780169194,13.5
"2060053240",15,1.79361920345913,1.52967807972162,2.74365997889918,15.8611111111111
"2060053260",1,1.03329568779686,1.39632642479297,1.44281807349538,6.84375
"2060053260",2,1.09731915899483,1.61196176450589,1.76883652775942,10.3125
"2060053260",4,1.2216219098324,1.77000937613784,2.16228223449877,13.5375
"2060053260",8,1.64816534675332,1.99800661900324,3.2930452720249,16.5625
"2060053260",16,1.86642625447808,1.9541209376015,3.64722262236477,19.64375
