"region","duration","start_year","end_year","sstar_slope","asar_slope","estar_slope","sar_ave_slope","mp_dist","mnn_dist","N","MAT_C","MAP_mm","MAT_sd","MAP_sd"
"2060019830",14,2002,2016,0.229294858429375,0.10593015225988,0.335225010689255,0.339824581261463,54.7125620056531,30.3492352358859,16,13.362827852149,1087.27753266405,0.440899496935339,143.142699148798
"2060020330",6,1995,2001,0.142487358046127,0.144816031913442,0.287303389959569,0.250214901606682,161.378116001096,47.6164680537805,14,12.8840711655924,1112.51841397503,0.392551610976404,209.475575842634
"2060020620",6,1996,2002,0.0980167222334891,0.00250867838980911,0.100525400623298,0.300437969801525,231.328000448171,66.7111524661843,14,11.036404064292,1000.0203350561,0.374679204278293,86.6917599410191
"2060021230",14,1996,2010,0.3183989343778,0.0556228257160929,0.374021760093893,0.0770972631146317,114.296769626685,110.27606386529,15,11.7452362629713,1016.56786811109,0.452486673776517,143.006111589795
"2060022970",12,1994,2006,0.176960233361094,0.0199039058199542,0.196864139181048,0.143626830501601,188.924100663215,36.5926189860526,15,10.2176902049252,1003.54678760445,0.54091099179929,144.538581101447
"2060028670",6,2012,2017,0.202211079972706,0.051653595387612,0.253864675360318,0.43157353759471,15.4369862881086,3.08444656728685,14,5.70370265639049,670.013723397572,0.675112422577757,100.421877355518
"2060030160",16,2002,2018,0.126477223675226,-0.0091396665397692,0.117337557135457,0.168104467472658,129.719139401794,12.3261853857529,23,0.388899343361495,530.946285901902,0.648723338470958,60.5012363022639
"2060030170",6,1996,2002,0.155930176439247,-0.0139538238716902,0.141976352567557,0.182123773458619,44.6034106490891,5.98201134481872,16,0.62220908763338,545.087323597013,0.592601180875513,101.806497194019
"2060030270",18,2000,2018,0.117383315789676,-0.0181897753425121,0.0991935404471638,0.0938675541206733,31.4524383756492,4.56123393209713,14,2.45489051234815,595.745304024888,0.724266346983257,83.1428357702045
"2060030490",20,1998,2018,0.19964306434641,0.0268675954302597,0.22651065977667,0.27605719468032,38.7615800774155,4.2533729766383,16,2.99147221073183,643.277382602731,0.7835720638479,92.8574666304065
"2060030650",10,2008,2018,0.270959215723525,0.152381706387371,0.423340922110897,0.402615692820906,227.454728734918,5.36588001944693,15,1.55944118089112,620.193093021601,0.928836300235089,52.4111431886773
"2060030660",20,1998,2018,0.199505117691423,-0.00416608179576469,0.195339035895659,0.201275481550168,37.1655271375282,7.89282230862002,18,3.21373392942351,652.912588757776,0.778948203736564,87.7035199275387
"2060031490",6,2008,2014,0.280984547478295,0.00160615797668988,0.282590705454985,0.250838997289983,180.337674572218,26.6383079362804,19,3.62258649493587,721.458252892543,1.22283340948546,98.7975969670277
"2060031740",6,2006,2012,0.308437758570155,0.0034686781434803,0.311906436713635,0.426611264996257,134.905629857397,22.8249139514854,15,5.19980693608136,759.386742523613,1.07061301400599,77.8807513068567
"2060031750",16,2002,2018,0.314364192497586,0.000105910797340733,0.314470103294927,0.142770686008825,5.89140328089621,1.51881390604248,15,7.71488276434432,506.220232555892,0.62803747183577,65.3351231830166
"2060031960",16,2003,2018,0.348758692539934,0.0014138280711134,0.350172520611047,0.221908118826103,94.8438723572868,43.5092925460192,14,6.69973045050031,691.812085865686,0.693927776082201,78.6578396406206
"2060031970",18,1999,2017,0.267840121129659,0.0502313115858351,0.318071432715494,0.32476367230063,152.192956296096,39.1226272229987,15,7.31749602404976,671.143815730763,0.620217257361271,65.4096078423318
"2060032680",16,2001,2017,0.245465310245373,0.0430360988759421,0.288501409121315,0.288733925551228,25.4016926143652,8.82666004693509,15,8.47331074761152,795.926911256001,0.657329952481297,95.7832465959521
"2060033010",14,1999,2013,0.182289239082489,0.00287242327756456,0.185161662360053,0.313699950398354,114.03412809778,10.262225144624,14,7.09623004249488,881.700978470279,0.641789331557435,80.2768959967519
"2060033020",24,1994,2018,0.21075551115779,0.0520358785192699,0.26279138967706,0.235113019048519,124.326658103561,9.91289329312522,30,7.41710816617158,950.465171209685,0.719988773842438,128.938914614077
"2060033330",14,1991,2005,0.377767816901079,0.0250396139163516,0.402807430817431,0.29740402084071,5.75189263423668,2.78618074844022,14,7.34672344893333,848.613504345931,0.619739725319777,132.202893426476
"2060048980",6,2004,2010,0.270036264064137,0.141183361636159,0.411219625700295,0.374015548350249,43.2966394440329,12.0993453791317,14,10.5547897597444,813.327759872542,0.562515163011181,91.6794322117409
"2060048990",12,2002,2014,0.143036605410082,-0.00466311461373085,0.138373490796351,0.0922716570665605,20.3543502704012,14.2732622984229,18,10.6006296694309,1336.97783802856,0.466200797357464,169.540648504347
"2060049660",6,2003,2009,0.0863066916231391,0.109843812680105,0.196150504303244,0.343144328740278,97.3901621202658,17.4492552309025,16,9.96525139817077,753.977524626587,0.218185206035231,87.8333893251733
"2060050410",6,2002,2008,0.233205013860205,0.00954676596873662,0.242751779828942,0.246791662507393,57.1932492878162,4.45711085456195,14,9.64369353563527,1095.20696298469,0.182839863928214,154.485392711007
"2060050420",12,2002,2013,0.204368124203752,0.0132622011142043,0.217630325317956,0.112870362747607,98.3937407710248,16.0987256132151,23,8.5569637174955,1546.59093252598,0.444210926506134,199.806382618497
"2060052960",12,2001,2013,0.166797626248448,-0.0139555198665827,0.152842106381865,0.125112057978921,44.23019886485,7.58079695132397,18,8.59412312828954,938.374530380699,0.445856071369444,111.662427470835
"2060053240",12,2001,2013,0.142272613869126,0.0230886773244123,0.165361291193538,0.38828612123253,117.925389744563,26.3537947715302,15,8.9590403267067,963.316993028797,0.458990802674604,111.229956980854
